itemid,shopid,name,stock,ctime,sold,historical_sold,brand,catid,price,price_min,price_max,tier_variations
7442647309,238837497,[CHÍNH HÃNG] Áo Khoác Trái Chuối Hoodie Zip Black Monkey có nón nam nữ unisex - Banana Killer Màu Xanh,2,1594994981,0,100,No Brand,100017,14900000000,14900000000,14900000000,"[{'name': 'Size', 'options': ['M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
4977880521,238837497,Áo Khoác Hoodie Zip LocalBrand BLACK MONKEY - Smile Monkey hình Thêu form rộng chống nắng,116,1611452070,1,41,,100017,31500000000,31500000000,31500000000,"[{'name': 'Màu', 'options': ['Xanh Dương', 'Xám'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['Size M  (< 1m6 )', 'Size L (1m6-1m7)', 'Size XL (>1m7)'], 'images': None, 'properties': [], 'type': 0}]"
5883558471,238837497,ÁO KHOÁC BIỂU TƯỢNG XANH TRẮNG - BLACK MONKEY LOGO SYMBOLIZED COACH JACKET,4,1616819930,0,23,,100011,14900000000,14900000000,14900000000,"[{'name': 'Size', 'options': ['M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
9710585248,238837497,[CHÍNH HÃNG] Áo Khoác Trái Chuối Hoodie Zip Black Monkey có nón nam nữ unisex - Banana Killer Màu Đen,20,1610949700,0,54,,100011,14900000000,14900000000,14900000000,"[{'name': 'Size', 'options': ['M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
14391861193,350548753,Áo Khoác Nữ form rộng Chữ DIEM có dây kéo,3801,1661563154,279,323,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Be', 'Nâu'], 'images': ['1e71b326628483cefa6cffae89e4128c', '843f596a2850b8b6dc98d14fb1b30ee3'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['40kg -75kg'], 'images': None, 'properties': [], 'type': 0}]"
20236984379,350548753,Áo Khoác Nỉ Cotton  Chữ C Form Rộng Dày Dặn,1132,1661083342,82,91,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Nâu', 'Be'], 'images': ['bf55f0aa0e08c25f9b232a3695c1291c', '87575a94a5c1420ca46f62c6f48ddca0'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size > 75kg'], 'images': None, 'properties': [], 'type': 0}]"
19839140562,350548753,Áo Khoác Nữ Form Rộng JUME có dây kéo,5917,1661562830,103,114,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Xanh than', 'Đen', 'Xám'], 'images': ['8edba2002057423ddba4fec8290b6934', '76fbee785b3ee9620393619eba89f14c', '768fa6a21100700bc799f505af7e81d9'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg tới 75k'], 'images': None, 'properties': [], 'type': 0}]"
21649713214,350548753,Áo Khoác nỉ Nam Nữ Form Rộng  TOME chữ sau lưng Thubio,79,1664213414,17,17,,100011,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Xám'], 'images': ['sg-11134201-22090-u25j5njfayhv61'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg tới 75kg'], 'images': None, 'properties': [], 'type': 0}]"
19139140007,350548753,Áo Khoác Nữ Form Rộng Chữ C mũ 2 lớp có dây kéo to,1990,1661562980,4,6,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Be', 'Nâu'], 'images': ['bbd900125ab17bf9fc0d9c9ae43066eb', 'd77c77f856a834f518741b24b9cb1637'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size 40kg - 75k'], 'images': None, 'properties': [], 'type': 0}]"
18238943377,350548753,Áo khoác nỉ hoodie Form rộng chữ MEXICAN,956,1661508003,103,140,,100017,7700000000,7700000000,7700000000,"[{'name': 'Màu Sắc', 'options': ['Đen', 'Trắng'], 'images': ['7e5c254f87adaa65eaff70998c8e2afb', 'ed8289be92d257bcf185d56485900fd9'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['Form (40-65kg)'], 'images': None, 'properties': [], 'type': 0}]"
17483812170,350548753,Áo khoác nỉ nữ Số 97  form rộng nỉ cotton phong cách Hàn Quốc Thubio,28010,1661924917,478,522,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Be', 'Xanh rêu', 'Nâu'], 'images': ['9b5e6a24e314aaf0d5d05dc74b1f26bf', '52878131ec59938b4d9f7d1b6eb7ad94', '8bb916223a24bdc09c9780f3a1bf9990'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size > 75kg'], 'images': None, 'properties': [], 'type': 0}]"
18440500225,350548753,Áo khoác nỉ nữ Màu GHI XÁM  form rộng nỉ cotton phong cách Hàn Quốc Thubio,1782,1661924722,328,380,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Màu ghi'], 'images': ['d4a1d89b8b5f1e059008f3f05bd40fce'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 45kg - 75kg'], 'images': None, 'properties': [], 'type': 0}]"
18236984150,350548753,Áo Khoác Nỉ  Nam Nữ Form Rộng Bảng Chữ Cái Màu Sắc sau lưng có dây kéo,3923,1661083192,87,112,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Trắng'], 'images': ['32266553b795142681a0fb72c404694a', '083b773659a7e7de5fb8feae4019563d'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size > 75kg'], 'images': None, 'properties': [], 'type': 0}]"
20450151725,350548753,Áo khoác nỉ hoodie form rộng nam nữ mũ 2 lớp chữ SEE Thubio,188,1664342357,7,7,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Trắng đục', 'Be'], 'images': ['sg-11134201-22090-zskhvmh5e1hvee', 'sg-11134201-22090-u2gd8ul5e1hv93'], 'properties': [], 'type': 0}, {'name': 'Size', 'options': ['Freesize ( 40-75kg)'], 'images': None, 'properties': [], 'type': 0}]"
18355043680,350548753,( video + ảnh thật ) Áo khoác nỉ form rộng có dây kéo unisex nam nữ mũ 2 lớp - ÁO KHOÁC SỈ SIÊU SALE,4999,1665853351,1,1,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Áo THE NOAH xám'], 'images': ['sg-11134201-22100-moy1368odpiv90'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 80kg'], 'images': None, 'properties': [], 'type': 0}]"
19754975054,350548753,[ video + ảnh thật ] Áo khoác hoodie nữ mũ 2 lớp dày dặn - Áo hoodie nỉ,9993,1665827611,4,5,,100017,7600000000,7600000000,7600000000,"[{'name': 'Màu sắc', 'options': ['Áo wellbeng xanh', 'Áo wellbeng nâu'], 'images': ['sg-11134201-22100-hpgs4wmayoivf8', 'sg-11134201-22100-9iug5hqayoivb3'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 75kg'], 'images': None, 'properties': [], 'type': 0}]"
19351320527,350548753,Áo khoác hoodie form rộng nam nữ chữ F426 - THUBIO,5991,1664638489,9,10,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Xanh than', 'Đen', 'Xám'], 'images': ['sg-11134201-22100-hpsd98m8a6hv7d', 'aa9df8c54059aad7e13c70446a8c6730', 'sg-11134201-22100-15x8t0x8a6hv91'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 80kg'], 'images': None, 'properties': [], 'type': 0}]"
14693209705,350548753,"Áo Khoác hoodie nam nữ form rộng có dây kéo mũ 2 lớp , Áo Khoác Nỉ BREWER thubio",95,1664035393,5,5,,100017,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Xám đậm'], 'images': ['aadea0dc05e4d532c24eabe8374f8f10'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size'], 'images': None, 'properties': [], 'type': 0}]"
17882858781,350548753,Áo Khoác hoodie nam nữ form rộng Nỉ Cotton chữ   THISISNEVTHAT thubio,9961,1661082500,17,28,,100633,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Xanh rêu'], 'images': ['0b01cbbdbdcc777eab6a8499e6beddee'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 70kg'], 'images': None, 'properties': [], 'type': 0}]"
19132565586,350548753,Áo Khoác Lông Tai Thỏ Cute cho bé size 5kg tới 20kg ( không chọn màu ),996,1660031730,2,4,,100633,6000000000,6000000000,6000000000,"[{'name': 'Màu sắc', 'options': ['Các màu sáng lộn xộn', 'Các màu tối lộn xộn'], 'images': ['584d25cb47b63879c1a869c12a65ee9c', '7e5e3f081235fb808cd16efc026ac88e'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size 5kg tới 20'], 'images': None, 'properties': [], 'type': 0}]"
20354560424,350548753,Áo khoác hoodie nam nữ mặc đều đẹp form rộng unisex - phong cách ulzzang trẻ trung - THUBIO,999,1665678093,1,1,,100017,6500000000,6500000000,6500000000,"[{'name': 'Màu sắc', 'options': ['Áo hoodie xương xanh', 'Áo hoodie xương đen'], 'images': ['sg-11134201-22100-yhxgh8ughmiv8b', '5d265888c48f600afa3c6e3084ce5522'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 80kg'], 'images': None, 'properties': [], 'type': 0}]"
20953296835,350548753,Áo khoác phao béo quảng châu  siêu hót - THUBIO,593,1665320124,2,2,,100017,13900000000,13900000000,14900000000,"[{'name': 'Màu sắc', 'options': ['Phao béo trơn màu be', 'Phao béo màu đen', 'Phao béo vàng trơn', 'Phao béo trơn hồng'], 'images': ['sg-11134201-22100-ilh7n2sckgiv4d', 'sg-11134201-22100-uy8w9yxckgiv21', 'sg-11134201-22100-g2x63a9dkgiv32', 'sg-11134201-22100-mwo7eqdekgiv9f'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['40kg tới 80kg'], 'images': None, 'properties': [], 'type': 0}]"
15391862304,350548753,Áo Khoác Hoodie Nỉ  Nữ Form Rộng  Cotton Chữ Hasrll Thời Trang Thu Đông Unisex,1994,1661565992,3,4,,100017,7500000000,7500000000,7500000000,"[{'name': 'Màu sắc', 'options': ['Trắng', 'Nâu'], 'images': ['430e73a836a4394994f1437be925bdda', 'a5599d7ea0eac16aa96bbfa504acffdd'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['40kg - 75kg'], 'images': None, 'properties': [], 'type': 0}]"
20954462288,350548753,Áo khoác phao nữ đại hàn [ ÁO PHAO BÉO ] form rộng thubio,598,1665655496,2,2,,100017,13900000000,13900000000,14200000000,"[{'name': 'Màu sắc', 'options': ['Phao trơn đen', 'Phao trơn be', 'Phao trơn hồng'], 'images': ['sg-11134201-22100-qn9uli4z4livb3', 'sg-11134201-22100-t7hast9z4liv0d', 'sg-11134201-22100-pbr61bc14liv14'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 80kg'], 'images': None, 'properties': [], 'type': 0}]"
15493955025,350548753,Áo khoác phao béo mũ lông - ÁO KHOÁC PHAO NỮ,1500,1665766237,0,0,,100017,25000000000,25000000000,25000000000,"[{'name': 'Màu sắc', 'options': ['Áo phao béo trơn đen', 'Phao béo trơn hồng', 'Phao béo trơn be'], 'images': ['sg-11134201-22100-1kujtjevxniv1a', 'sg-11134201-22100-qbr690jvxnivb1', 'b1a046b1cc8640168ca376118c16c0da'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Size 40kg - 75kg'], 'images': None, 'properties': [], 'type': 0}]"
19436979186,350548753,Áo Khoác nỉ nữ form Rộng JUME có dây kéo,20975,1661081708,13,17,,100633,7900000000,7900000000,7900000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Xanh than', 'Xám'], 'images': ['7446c6b7e8ecc6630b704b690cdfcd3d', '879e170113473c607df13afceaaf0cbe', '56ad82fb34608255912f3b17575f5ad8'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Free size'], 'images': None, 'properties': [], 'type': 0}]"
18353099199,350548753,Áo khoác lông tai gấu cute cho bé lông 2 lớp,1200,1665255479,0,0,,100633,8000000000,8000000000,8000000000,"[{'name': 'Màu sắc', 'options': ['Màu sáng lộn xộn', 'Màu tối lộn xộn'], 'images': ['970f62da0158035091e7df45108b1afd', 'sg-11134201-22100-xt7rxem5hfiv4a'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['Từ 5 cân tới 10 cân', 'Từ 10 cân tới 18 cân'], 'images': None, 'properties': [], 'type': 0}]"
2879304151,74932090,40-100kg Áo khoác NAM NỮ bigsize có dây kéo chống nắng,5938,1569299490,0,62,No Brand,100017,10400000000,10400000000,10400000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Xanh lam', 'Xanh Bích'], 'images': None, 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
7519937893,74932090,Áo khoác dây kéo nam nữ bigsize 40 đến 100kg,8216,1584378505,1,314,No Brand,100011,10400000000,10400000000,10400000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Xanh coban', 'Xanh ngọc', 'Xanh lam', 'Xám đậm', 'Hồng dâu'], 'images': ['3b6b467a5c0798904ec830b3d566feea', '1ca5195e769a34f3f7594d05b118997c', '40555d89d2f72c103294f80242b7cc80', '98c59752e6978339776a3bb6d74483b1', '200392fba2211a5de283bd2d632db9ed', '7a7a3ad84fc8c3f1b1b70e4f61c3f04a'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
1798630089,74932090,40 - 100kg Áo khoác basic BIGSIZE thu đông nam nữ dây kéo,13374,1546319939,1,376,No Brand,100011,10400000000,10400000000,10400000000,"[{'name': 'Màu sắc', 'options': ['Đen', 'Xám đen', 'Xanh coban', 'Hồng dâu', 'Xanh lam', 'Xanh ngọc'], 'images': ['3b6b467a5c0798904ec830b3d566feea', '4d4a7bfc054c3463876bfb410f307fe7', '0eb920c1705bc49d71a13e8cdb35e195', '3b6ca18bb162661202778d636b35d7a7', '0c5c86a039650521c0fa7359b258e07a', '9308ca6c59e118e868427ca34dcc8f0f'], 'properties': [], 'type': 0}, {'name': 'Kích cỡ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
11706786791,316855936,"ÁO KHOÁC HOODIES FROM RỘNG Y HÌNH,CHẤT LIỆU VÃI THOÁNG MÁT,THIẾT KẾ HỌA TIẾT SIÊU NGẦU THỜI TRANG OASAKA FASHION",14892,1622039270,26,93,No Brand,100011,7900000000,7900000000,7900000000,"[{'name': 'MÀU', 'options': ['ĐỎ', 'TRẮNG', 'XÁM'], 'images': ['99b7fb21c039927b11c96b60c9dac0d9', 'abd976a311f8566773850844023e5160', '9a632fa88932e78549270a17a27ac273'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
8859480523,316855936,"ÁO KHOÁC NỈ CÓ DÂY KÉO,MÀU SẮC XINH XẮN,HỌA TIẾT TRƠN NHƯNG KHÔNG KÉM PHẦN SANG TRỌNG THỜI TRANG OASAKA FASHION",19962,1622039949,2,33,No Brand,100017,9600000000,9600000000,9600000000,"[{'name': 'MÀU', 'options': ['TRẮNG', 'ĐEN', 'HỒNG', 'XANH'], 'images': ['921fb7cc29ae913d25525f471fea68d5', '3bbcc3784d01116b293f5e76f7b4be7c', '28a5e8b2626af7d10fd78daee2eccae7', 'b4ead4efbfc1f255d5dec5855e43e699'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
9459480883,316855936,"ÁO KHOÁC NỈ CÓ DÂY KÉO,MÀU SẮC SINH ĐỘNG,THIẾT KẾ HỌA TIẾT HỢP THỜI TRANG THỜI TRANG OASAKA FASHION",10000,1622040396,0,0,No Brand,100017,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['ĐEN', 'TRẮNG'], 'images': ['e88afb8020dd599b90cde301a00100d0', 'd814010db77350780ec8f5cb1d9c6e2a'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
7156587865,316855936,ÁO KHOÁC DÙ NAM NỮ CẶP ĐÔI CỰC HOT MẪU MỚI NHẤT 2020 OASAKA,11818,1602340110,0,0,No Brand,100017,9900000000,9900000000,9900000000,"[{'name': 'MÀU', 'options': ['XÁM', 'XANH', 'ĐEN'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
13644782702,316855936,"Áo khoác dù bomber unisex cổ cao siêu hot , cực đẹp nhấ.t hiện nay OASAKA",396000,1636195775,0,0,,100011,9900000000,9900000000,9900000000,"[{'name': 'MÀU', 'options': ['ĐEN'], 'images': ['1d66d26076ee5c8ade329769487cfcf0'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
5556586114,316855936,"ÁO KHOÁC DÙ NỮ XINH XẮN, PHONG CÁCH ,HOT 2020 OASAKA",8998,1602342172,0,2,No Brand,100017,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['XÁM', 'HỒNG', 'ĐEN'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
11208853921,316855936,"ÁO KHOÁC NỈ HOODIES  PHONG CÁCH SIÊU ĐẸP , HỌA TIẾT CUTE , DÀNH CHO CÁC BẠN TRẺ MZK THỜI TRANG OASAKA FASHION",7991,1622728242,0,0,No Brand,100017,7900000000,7900000000,7900000000,"[{'name': 'MÀU', 'options': ['ĐEN TRẮNG', 'HỒNG TRẮNG'], 'images': ['38ccec16504fc06ccb9b12834097ac57', '063de570bdced5c75f3a2e372dcb2f70'], 'properties': [], 'type': 0}, {'name': 'SIZE ', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
8162801676,316855936,"ÁO KHOÁC DÙ , ÁO KHOÁC DÙ NAM CỰC CHẤT , CÓ MŨ CHE NẮNG SIÊU ĐẸP NGẦU NHẤT 2021 THỜI TRANG OASAKA FASHION",19999,1622727371,0,1,No Brand,100011,7900000000,7900000000,7900000000,"[{'name': 'MÀU', 'options': ['VÀNG', 'XANH', 'XÁM', 'ĐEN'], 'images': ['0b5cf73389b038b4e06121106bfca947', 'f2dad593b1f02b55cf924bae4229bc7b', '5edb4a6c2938e53b252615f4f25de09d', 'c88aaec2db2487f57ac38451dd4e5041'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', '3XS'], 'images': None, 'properties': [], 'type': 0}]"
10608853490,316855936,{SIÊU PHẨM MÙA ĐÔNG} ÁO KHOÁC PHAO NỮ 3 LỚP CÓ NÓN THỜI TRANG BAO ẤM ÁP CHO MÙA ĐÔNG NĂM NAY THỜI TRANG OASAKA FASHION,34981,1622728105,2,17,No Brand,100017,15000000000,15000000000,15000000000,"[{'name': 'MÀU', 'options': ['XANH', 'ĐEN', 'VÀNG ', 'TÍM', 'ĐỎ ', 'KEM ', 'TRẮNG'], 'images': ['0caa3f24b3ae8e47d980d3373ed9d9cf', '7cf6cde6979bb8e6f142e9cd7dbf4569', '7eab2eda2718bd4b0f95cdde1831f49d', '20e615aef8122757d6c96a49b850adbf', 'c82ab3ef79dc90b19ca4c0af456dc350', '614c827b16b23368776bd1829ab70e36', '6beab0b5474d6f8907c4c9f90aa3522e'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
11506788078,316855936,"ÁO KHOÁC DÙ BOMBER NAM NỮ,THIẾT KẾ HỌA TIẾT SIÊU NGẦU,CHẤT LIỆU VÃI THOÁNG MÁT VÀ MỀM MẠI THỜI TRANG OASAKA FASHION",4998,1622039621,0,1,No Brand,100017,9600000000,9600000000,9600000000,"[{'name': 'MÀU', 'options': ['ĐEN'], 'images': ['4cadd305c42d209bb80444e10ab5fdee'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
10068780483,316855936,"Áo khoác kaki nam lót lông cực ấm cho mùa đông giá rét , thời trang phong cách lịch lãm OASAKA",7993,1636194969,0,0,,100011,28500000000,28500000000,28500000000,"[{'name': 'MÀU', 'options': ['ĐEN', 'XANH'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
4856591095,316855936,ÁO KHOÁC PHAO LÔNG CÓ NÓN CỰC ẤM CHO MÙA ĐÔNG TT OASAKA,8999,1602342078,0,0,No Brand,100633,15500000000,15500000000,15500000000,"[{'name': 'MÀU ', 'options': ['ĐEN', 'CAM', 'XANH'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
4256591570,316855936,ÁO KHOÁC PHAO LÔNG CÓ NÓN CỰC ẤM CHO MÙA ĐỒNG OASAKA,17998,1602342068,0,0,No Brand,100633,15500000000,15500000000,15500000000,"[{'name': 'MÀU ', 'options': ['HỒNG', 'TRẮNG', 'ĐEN', 'ĐỎ', 'XANH', 'XÁM'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
4690813678,316855936,"ÁO KHOÁC NỈ HOODIES CÓ MŨ DÀNH CHO NAM NỮ , CỰC CHẤT SIÊU ĐẸP , HÀNG CAO CẤP 2-0-2-1 THỜI TRANG OASAKA FASHION",15000,1622729801,0,0,No Brand,100017,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['XANH', 'HỒNG', 'CAM'], 'images': ['475484c95b144648743e7eb6bd9a0625', '7327560996a8356d8b0f5af7ff8984ec', 'f0875bccff7d442e56a37859695b3ddd'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
7456584488,316855936,ÁO KHOÁC NAM LÓT LÔNG CỬU SIÊU PHẨM ÁO KHOÁC MÙA ĐÔNG PL08 OASAKA,7995,1602340168,0,4,No Brand,100011,16000000000,16000000000,16000000000,"[{'name': 'MÀU ', 'options': ['XÁM', 'ĐEN', 'XANH ĐEN ', 'ĐỎ'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE ', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
9862802573,316855936,"Áo khoác dù bomber 2 lớp nam hoạ tiết cực đẹp , ngầu , hot nhất 2021 THỜI TRANG OASAKA FASHION",5000,1622727973,0,0,No Brand,100011,9600000000,9600000000,9600000000,"[{'name': 'MÀU', 'options': ['ĐEN'], 'images': ['d777d57e482a1241d3150a4d819ebd6e'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
7590787772,316855936,"Áo khoác hoodies form rộng có mũ con thỏ cực đẹp , hot 2021 THỜI TRANG OASAKA FASHION",8000,1622727593,0,0,No Brand,100017,7900000000,7900000000,7900000000,"[{'name': 'màu', 'options': ['xanh', 'trắng'], 'images': ['f75cd3c9a16e95dabad696c9364d355f', '18fef47f0dde8d9ed398f78032f45604'], 'properties': [], 'type': 0}, {'name': 'size', 'options': ['s', 'm', 'l', 'xl'], 'images': None, 'properties': [], 'type': 0}]"
6356584479,316855936,ÁO KHOÁC PHAO NAM THỜI TRANG ẤM ÁP MÙA ĐÔNG KN 09 OASAKA,7997,1602340147,0,2,No Brand,100011,15000000000,15000000000,15000000000,"[{'name': 'MÀU', 'options': ['ĐEN', 'XANH ĐEN ', 'RÊU ', 'XÁM'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
8359493077,316855936,"ÁO KHOÁC DÙ BOMBER NỮ,THIẾT KẾ HỌA TIẾT SIÊU NGẦU,CHẤT LIỆU VÃI THOÁNG MÁT THỜI TRANG OASAKA FASHION",9999,1622040562,0,1,No Brand,100017,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['TRẮNG', 'ĐEN'], 'images': ['2e70fe74da2ca449a9c6a81359ca3b52', '9de971b6465e1f30726850a0d0e0b6fb'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
7589999422,316855936,"ÁO KHOÁC NĨ CARDGAN THIẾT KẾ HỌA TIẾT HÌNH CHỮ TRÊN ÁO SIÊU NGẦU,CHẤT LIỆU VÃI THOÁNG MÁT THỜI TRANG OASAKA FASHION",9999,1622040554,0,1,No Brand,100011,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['NÂU', 'XANH'], 'images': ['4b12969ea61a69511587b8110a59992b', 'ef1d06b97f98f0d866b73412cb26d41f'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
8647277871,316855936,ÁO KHOÁC NAM HOODIES IN HỌA TIẾT MỚI NHẤT OASAKA FASHION,800,1619198565,0,0,No Brand,100011,7900000000,7900000000,7900000000,"[{'name': 'MÀU', 'options': ['TRẮNG', 'ĐEN'], 'images': ['1c991906be86b85112a6073d89bb3ccf', '793031a59fb5616599bb1cdfdb0325d7'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL'], 'images': None, 'properties': [], 'type': 0}]"
3656683745,316855936,Áo khoác nữ chống nắng viền sọc - túi khóa kéo túi trong - siêu tiện lợi - giá cực yêu OASAKA,5399,1602342113,0,1,No Brand,100017,9500000000,9500000000,9500000000,"[{'name': 'MÀU', 'options': ['HỒNG', 'DA', 'ĐỎ', 'ĐEN ', 'VÀNG ', 'XANH'], 'images': None, 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L'], 'images': None, 'properties': [], 'type': 0}]"
9962804287,316855936,ÁO KHOÁC HOODIES NỮ SIÊU HXINH PHONG CÁCH MỚI NHÂT 2021 THỜI TRANG OASAKA FASHION,20000,1622728943,0,0,No Brand,100017,9700000000,9700000000,9700000000,"[{'name': 'MÀU', 'options': ['TÍM', 'XANH ', 'HỒNG', 'ĐEN'], 'images': ['8d17e6aff81c0f8f29e44de2cd08ae70', 'e854e892e1d4159130584106b5ec18ad', 'fb1db43a805bb2fe5eedb6b39954324c', '8383db265fd32b106fe145b771d640c7'], 'properties': [], 'type': 0}, {'name': 'SIZE', 'options': ['S', 'M', 'L', 'XL', 'XXL'], 'images': None, 'properties': [], 'type': 0}]"
